gene.id	ura3_noglu_OD0.214	ura3_noglu_OD0.641	ura3_noglu_OD1.47	ura3_withglu_OD0.182	ura3_withglu_OD0.291	ura3_withglu_OD0.5	dtrmB_noglu_OD0.042	dtrmB_noglu_OD0.104	dtrmB_noglu_OD0.355	dtrmB_withglu_OD0.222	dtrmB_withglu_OD0.314	dtrmB_withglu_OD0.8
VNG6184G	0.503830572	0.853145327	0.772326478	1.585695837	0.82735218	0.900546505	2.239398749	1.712464878	2.726557955	2.117836962	0.479774883	0.918102776
VNG6185H	1.258226617	0.970691752	0.970173361	1.337138061	0.756278209	1.158097654	1.810678446	1.573184502	1.866098124	1.707628531	0.90404392	0.790386493
VNG6186H	1.242003937	1.100086825	0.830227318	-0.814215509	1.128748241	0.263410059	2.592357635	0.793010866	0.486733554	0.763731146	1.214901986	0.246598007
VNG6187G	1.129424427	1.434195019	1.311722549	-0.307928433	0.834641879	-0.051008842	2.592357635	1.309202801	-0.501077071	0.489687611	0.232633381	-0.761669367
VNG6188H	-0.481372327	-0.747549178	-0.361825632	-0.237326957	-0.254867797	-0.317363963	0.035847682	0.062234405	-0.864263387	-0.288710313	-0.309900031	-0.159389912
VNG6189H	-0.078678659	1.068944031	0.020838387	0.501843821	0.768191397	-0.276558851	-1.020216804	0.565599693	0.793754154	1.450035557	1.488978597	1.394453814
VNG6191H	-0.892676824	0.152203453	-0.010699465	-1.084373031	-0.552309015	0.566865213	2.327650381	-0.322752842	0.809711503	0.172172296	-0.326642135	0.108381845
VNG6193H	-0.253202411	0.959040256	1.132634495	0.523942878	1.713368179	0.841632047	2.165763165	1.499437089	0.280926143	-0.514192163	0.563768082	0.898669958
VNG6194H	-0.334105678	-0.901931551	-0.755805409	-0.710686769	-1.549155431	-0.404684457	1.965179946	-1.200880875	-0.651734192	-1.407209521	-1.310066763	-1.907994134
VNG6195H	-1.118651252	0.002204245	0.572181799	-0.867666048	0.283029275	1.308688768	0.484192067	0.32787453	0.390219854	-0.982277587	0.774506673	0.746176936
VNG6196G	-0.204796664	1.067464562	0.858809026	0.244834054	-0.68006439	0.790795916	2.10228182	0.393840565	1.362159959	0.88383816	0.216731291	0.124887097
VNG6197H	-0.153530529	0.633844933	1.041903264	-0.294760197	1.375751927	1.059048857	0.182378163	1.237072452	0.403460951	-0.399815241	0.941554043	0.420745134
VNG6198H	0.425168911	-0.429595717	1.152124958	-1.278449928	1.548958211	0.834852922	-0.12303457	0.967355186	0.58062906	-1.278545208	1.10276514	0.449274874
VNG6199G	0.455503941	1.535661043	2.230126063	0.702448094	1.623689323	1.943241165	1.59022057	1.650081142	1.729925484	0.786283289	1.947284583	2.077907622
VNG6201G	0.067815554	0.287097499	0.734254177	-0.184302889	0.548748436	0.45408828	0.136177314	1.12792399	1.434064257	-0.384484676	0.393806711	0.242459003
VNG6203H	-0.298630144	0.942847788	1.024359651	0.567473722	0.75887126	1.008504992	0.87713016	1.348155168	0.20413459	0.647301128	0.421238699	-0.134929339
VNG6204H	-0.569720724	0.992157086	0.816768445	-0.909120521	1.319519001	0.170592749	1.002108566	0.753501957	0.860985973	0.404811603	1.039478883	-0.528781329
VNG6205C	-0.858693305	-0.833019299	-0.02216231	-0.140620534	-0.22469511	-0.487142506	0.556323681	1.301999644	1.10095223	-0.748996583	-0.529679804	-0.611966173
VNG6206H	1.589889218	1.238514494	1.270323925	0.816663439	1.327932403	1.081672046	0.39328709	0.613233656	0.42092076	1.512906364	1.011458724	0.65020933
VNG6208C	0.677083665	1.66016506	1.590630461	1.199268456	1.958935476	1.938783785	1.196839418	0.816371562	-0.426490257	1.1246804	1.858006406	1.808352194
VNG6209H	1.245267092	1.649232111	1.874713613	1.098003272	1.760364913	2.036462203	1.034947905	0.611179897	0.14691821	1.28136388	1.839863369	1.716682595
VNG6210G	1.582117953	1.779439416	1.626064237	1.704318968	1.440513707	1.532428422	0.484192067	0.330805073	1.255025785	1.480120862	1.497332439	1.600346598
VNG6211G	1.523735541	2.022313252	1.988712519	1.64941947	1.500008485	1.6170505	0.027154856	0.647486509	0.965830473	1.606595555	1.602172677	1.720462567
VNG6212G	1.700423024	1.835297161	1.749471239	1.721876395	1.480072373	1.653728307	1.149297629	1.171757721	1.107779827	1.553539553	1.560347339	1.67081205
VNG6213G	1.570337977	1.882050539	1.889992622	1.601975781	1.412067803	1.748678726	0.548732691	-0.023776104	0.916272004	1.697765333	1.531521327	1.594663634
VNG6214G	1.728078389	1.808562282	1.884803468	1.598395953	1.213435199	1.625949907	0.435896793	0.975305166	1.372833438	1.731405197	1.500647742	1.654132363
VNG6216G	1.360945867	1.631288463	1.580154451	1.256995077	1.047144491	1.416977967	0.094628323	-0.170692437	0.485230712	1.326202674	1.12716032	1.50132184
VNG6218G	1.088292482	1.10233217	1.515024423	1.411072479	1.294924258	1.316736903	1.281057956	1.467503679	0.753670532	0.830320986	1.301822136	1.061548688
VNG6220G	1.042113847	1.025734218	0.961052194	0.81316924	0.467067835	0.40423627	0.858141094	0.580308782	1.237905298	0.744764526	0.608181468	0.265725721
VNG6221H	-0.537775282	-0.59065679	-0.806434188	-0.241593913	-0.947653952	-1.284989452	-0.20451005	-0.223507827	-0.820030299	-0.297678076	-1.158123503	-1.018684939
VNG6222H	0.002646584	-0.24196033	-0.330350219	-0.210748433	0.2870774	-0.666674994	2.398453398	-0.886032208	-0.705672253	-0.882365631	0.049054273	0.161668231
VNG6223C	0.304122162	0.517315978	0.544949481	0.149812256	0.187259474	0.360351798	0.405048391	0.429537351	0.447896147	-0.03005468	0.15952726	0.427712018
VNG6224H	0.179621342	0.353150352	0.560163992	-0.403738484	0.630150953	-0.279940262	1.882324074	0.193150224	0.697118856	0.584388369	0.817440894	0.07114191
VNG6225C	-0.427466915	0.36411842	0.738921576	0.069201973	0.03229777	0.644835431	-0.858141094	-0.48769436	-0.117332124	-0.466710763	0.183942428	0.554010028
VNG6226H	0.147738485	0.595558214	0.226277341	-0.835516399	-0.031520028	0.350696317	0.131793897	-0.516338237	-0.698338968	-0.221867509	0.153088333	0.342226852
VNG6229G	1.606788117	1.952283937	1.976293842	1.815271609	1.762495113	1.870285232	1.214814782	1.307845234	0.988434755	1.554604666	1.828486299	1.619193315
VNG6230G	1.924105262	2.702425792	2.495405517	1.38929204	2.097549482	2.486640281	0.208948125	1.252769799	1.153821495	1.781770028	2.199246775	2.039848954
VNG6232G	1.996353056	2.515637099	2.864532993	1.995793127	2.171250581	2.422695041	1.398226502	1.889737862	1.422069865	1.833571084	2.772929117	2.191515331
VNG6233G	2.226409159	2.625657245	2.246706773	1.320208672	2.184586449	2.390014252	0.650145997	1.177896703	1.125880816	1.64408453	2.367994774	1.820602445
VNG6235G	1.524936241	2.400244936	2.466604465	1.41197207	1.810722802	2.018134375	1.10822583	1.667146249	1.17210876	2.055265592	2.020609219	1.762679648
VNG6236G	2.328356657	2.098676485	2.02248788	1.546409584	1.858006406	1.953748918	-1.068943075	0.971391716	1.55946805	1.719994904	1.842229126	1.322725853
VNG6237G	1.623847165	2.042130863	1.688400666	1.817007354	1.777700258	1.778357046	0.551259488	0.730379146	1.471270333	1.413108279	1.887319088	1.74557314
VNG6239G	2.251579158	2.478431683	2.22795003	1.087543999	1.920689699	2.337621366	-1.56755765	0.802014453	1.314798346	1.690679686	2.087732372	1.814403017
VNG6240G	1.188372494	1.703980178	1.384795487	1.429356526	1.424484087	1.221686572	0.677219184	0.893371755	0.458490683	1.027936383	1.485094531	1.203494456
VNG6241G	1.408446578	1.912851236	1.544186769	0.750964563	1.902213846	2.016650716	1.386772107	1.164355405	0.963306813	1.030171366	1.792498605	1.475617819
VNG6242G	1.804368818	2.390683309	1.615135128	1.314088316	2.400244936	2.639281973	1.76762838	1.448176099	0.48013866	1.328552873	2.463771357	2.254856652
VNG6244G	1.03696035	2.293049297	1.40044006	0.435701332	2.668278792	2.625446493	1.582575736	0.939215463	0.305017466	0.190393219	2.529552517	2.291274238
VNG6246G	-0.056202256	0.920096824	0.44201693	-0.287792121	1.369444233	1.219056189	0.51123653	0.774169812	1.004064496	-0.497749972	1.348040707	0.608631978
VNG6247G	-0.671481866	1.455899143	0.734575409	-0.349296555	1.311016154	1.564350576	0.481751243	0.644528398	0.824695262	0.196416801	2.002413699	0.978612845
VNG6250G	-0.444946734	1.06725165	0.063816313	-0.482824449	0.664351769	0.606434615	1.023878751	-0.192646427	-1.307248737	-0.133474745	0.922407636	-0.982375578
VNG6251H	-0.13851038	0.243034845	0.227289136	-0.43163635	0.07903391	0.393762946	-0.587016873	-0.241844586	0.503406674	-0.257887661	0.184342989	0.238596103
VNG6254C	-0.511256867	0.372869876	0.97417957	-0.074110938	1.104136964	1.330752501	1.332054477	0.626826432	-0.030460746	0.298743409	0.638436676	0.409359991
VNG6255C	-0.534531994	-0.1033605	-0.108727134	-1.539937465	-0.230770521	0.250672126	-0.001086061	-0.306407944	-0.173040304	-0.516462379	0.090306231	0.149750682
VNG6256G	-0.450650252	0.184594367	0.238716785	-0.117827101	0.1033827	0.647857961	0.516193546	0.304286168	0.502121876	-0.192022062	0.426894977	0.445226204
VNG6258C	0.551237043	0.503445699	0.667955608	-0.238129795	1.094903144	0.849641106	1.59022057	0.400896127	0.765935186	-0.063730236	0.329755567	-0.385718663
VNG6260G	-0.772067242	-0.364352036	-0.409614965	-0.205776998	-0.539299904	-0.637336423	1.409867346	0.700734572	-0.018487166	-0.322818799	-0.439161684	-1.155271412
VNG6261G	-0.724872185	-0.208296138	-0.360725484	-0.444566905	-1.237751269	-1.30566813	0.51123653	-0.971885042	-0.532559798	-0.00150098	-1.153985773	-1.504542074
VNG6262G	-0.325774372	-0.457072636	-0.020971675	-0.552857255	0.062223879	-0.394118317	-0.839456532	-0.421727957	0.273884987	-0.597986638	-0.434618271	-0.239091602
VNG6264G	-0.324367289	-0.057428984	-0.062682299	-0.644749643	-0.301808867	-0.007597662	-0.8550063	-0.672725912	0.64668945	-0.587747062	-0.00743378	-0.192561421
VNG6265G	-0.2997344	-0.188242856	-0.076663236	0.025928444	0.029098769	-0.382821544	-0.476878176	0.11036409	0.166957706	-0.282547511	-0.329464772	-0.327965782
VNG6266H	1.845448881	1.772856531	1.737970737	1.305208656	1.793873372	1.446985114	1.104220728	1.189123517	0.607545176	1.388920944	1.511076101	1.201980538
VNG6268C	-0.731818196	-0.538226614	-0.414483141	0.182232509	-0.482995078	-0.418777222	-0.149343622	-0.186042741	-1.580584619	-0.672194042	-0.467544408	-0.497634815
VNG6269C	-0.706024944	-0.560500323	-0.20105461	-0.321203302	-0.770734058	-0.175726135	-0.133985284	-0.492889397	-1.780241825	-0.401993097	-0.349373769	-0.673639534
VNG6270G	0.121790625	1.111194751	0.864440434	1.099480828	1.221197521	1.21128702	-0.987855197	-0.237074372	-0.350883351	0.639169696	0.97371624	1.109982359
VNG6272G	-1.136479256	-0.065545893	-0.095568893	-0.410786174	-0.316201489	0.745435305	-1.228558362	-0.601565942	-0.78180791	-0.24332644	0.023397619	0.373296572
VNG6275H	0.539367487	0.994689475	0.90494481	0.889366453	1.015066322	0.771159534	0.715980376	1.089767373	-0.2603537	0.597089082	0.753804753	1.08092152
VNG6276H	0.42041434	0.889351496	0.771892785	-0.940629501	0.186826263	0.722500339	0.864436128	-0.057095831	-0.45388052	0.08690886	0.890569646	0.341029103
VNG6277G	0.643037757	0.292912128	0.805005457	0.857586069	1.07862621	0.937465051	1.10023326	0.864028973	-0.004101752	0.633630349	1.01100655	0.907960271
VNG6279G	0.908902322	1.121842708	1.286869111	-0.082799315	1.222613435	1.195006184	0.883530446	0.729483018	2.008929975	0.095589779	1.170146287	1.12473057
VNG6280G	-0.175833303	0.497738995	1.033181073	-0.66953835	0.824976116	0.454491871	1.157747555	0.157752444	0.418873428	0.392201398	1.069449588	0.943482308
VNG6281G	0.0098892	-0.287323374	0.627810463	0.437522438	1.031815597	0.754036309	0.959934089	0.420447862	0.048668487	0.156308956	0.921122254	0.859248721
VNG6283H	1.240663757	1.063873266	0.698047459	-0.54566108	1.525077699	1.189646017	2.327650381	1.897867027	0.644370354	1.039515467	1.270806576	-0.41978156
VNG6284H	0.165120198	0.178916036	-0.403362867	-1.310317426	0.110626066	0.215767119	2.398453398	0.825876139	0.116493867	0.337659009	0.868510256	0.393443122
VNG6286H	-0.081647222	0.508116421	0.903700632	1.166807218	0.855813939	0.835394948	2.189008982	0.451224902	0.155558987	0.355731366	-0.807773477	-1.508085197
VNG6287H	-0.16846582	-0.026798781	-0.306063119	-1.201945031	-1.956968149	-1.234570767	1.922103618	-0.754985781	-0.942263481	-1.148231838	-2.09959546	-1.354168074
VNG6288C	-0.606788993	-0.090756975	0.900929457	-0.813754836	0.420923408	0.962619666	0.998526206	1.221863128	0.00589178	-1.414287324	0.082517845	0.153622711
VNG6290H	1.270806576	1.655048886	1.700449508	-1.37362856	1.47167414	1.569237181	1.76762838	0.258950353	1.857075338	0.831092987	1.622247928	1.521640783
VNG6291H	0.69696984	1.383403759	1.226875928	0.275391631	1.113104498	0.949692017	2.012245091	1.753391619	0.25953523	0.989899982	0.891995389	0.686134054
VNG6292C	-0.902447539	0.960939737	0.8791208	0.109201868	1.278908034	0.855142365	2.660651635	0.319501911	0.880884179	0.109795398	0.708998355	0.020764212
VNG6293C	0.739978885	-0.45998603	0.662926203	0.413101368	0.349274831	0	1.266392438	1.324574114	-0.764473746	0.597082826	0.274785411	-1.062708438
VNG6294G	-0.030828632	-0.607840674	-0.310314259	0.246321442	0.125310285	-0.24616168	0.048892207	-0.080520655	-0.711369442	0.203677263	-0.421040148	-0.271861628
VNG6296C	-1.345957247	-0.437343787	0.169817136	-1.176490657	-0.447235201	-0.059512921	-0.356004643	0.441663129	0.571301789	-1.092988882	-0.108697353	-0.043798818
VNG6297C	0.270028382	0.594452957	1.093290826	0.472743077	0.199179306	0.399674935	1.381112517	-0.706939246	-0.719809162	1.635120448	0.634834912	0.503713282
VNG6298C	-0.28771455	1.042535683	0.197899603	0.548487536	0.66338722	0.518722856	0.785075997	1.401832133	-0.222178258	0.783232447	-0.286236299	-0.536136436
VNG6299G	-0.206418834	-1.411792792	-0.840087477	-1.611037086	-0.091712412	-0.763664249	-0.433509434	1.133871166	0.663014459	-1.188034566	-0.35978909	-1.211698885
VNG6301G	-0.173251867	-0.27413923	0.23629805	-0.881088868	1.109798192	1.071239147	0.217836729	-0.373025918	-0.311528578	-0.32555256	1.068917701	1.059112242
VNG6302C	-1.395972378	-0.476585395	-0.732933057	-0.618704638	-1.39498824	-0.972568859	-0.332955186	0.129532419	-1.108784039	-0.440780347	-1.143243117	-1.029630519
VNG6303G	1.03497641	-0.787350461	0.234893806	1.477947691	-0.73743677	-0.234622735	-2.852861092	-0.693598976	0.130442067	1.26871851	-1.361462313	-0.319113404
VNG6305C	1.233671197	-1.015637626	0.235341994	1.504132608	-0.016499549	0.131358081	-2.361573308	-0.130976879	-0.051310602	1.001882195	-0.468675807	-0.796568348
VNG6306C	0.372834002	0.12039422	-0.455768546	1.367409997	-1.564379927	0.045934911	-1.882324074	0.061045404	-0.535675308	1.301573948	-1.372321612	-0.61667544
VNG6308G	-1.390634077	-0.411120883	-0.576127098	-1.052215136	-0.69689379	-0.603331697	-0.55886113	-0.094087771	-0.258547559	-0.889013319	-0.758262619	-0.597002419
VNG6309G	-1.135333354	-1.006799121	-0.719551568	-1.0895864	-0.497051659	-1.27892426	-1.718044156	-0.404581456	-0.365101129	-1.016811495	-1.276043205	-0.963020648
VNG6311G	-1.910457999	-0.705260395	-0.602965737	-1.813867397	-0.501969249	-1.216211615	-0.372251813	0.513002453	-0.237168025	-1.196871085	-0.762360436	-0.632773655
VNG6312G	-1.800928496	-0.624887531	-0.266812808	-1.48942158	-0.126301506	-0.141691056	-0.251328953	0.354705042	0.223851895	-1.564194891	-0.557055405	-0.441913561
VNG6313G	-0.795883548	-0.280356461	-0.195653552	-1.127209856	-0.119764401	-0.007613728	-0.035847682	0.054531188	0.421966598	-0.754649602	-0.141697879	-0.023983995
VNG6315G	-1.337473819	-0.326318225	-0.079397535	-1.627466046	-0.126921151	0.337585374	-0.360636923	0.403447369	-0.359930864	-1.531823273	-0.032664161	-0.036952817
VNG6316G	-0.716151766	-0.063868294	0.275272863	-1.523307315	0.263442785	0.476316001	0.486635778	0.412816129	-0.945730801	-1.271025811	0.234469835	0.334259775
VNG6317G	-1.101517298	-0.184384523	0.324388266	-1.234843137	-0.103099746	0.494712046	-0.536150676	0.043775394	-0.281568704	-1.153800811	-0.144338219	0.200690047
VNG6318G	-0.199479124	-0.030454111	0.662482591	0.149907304	-0.271400848	0.806281011	0.655522017	0.871657619	0.750563642	-0.388650102	-0.58802937	-0.073619803
VNG6319H	-0.429860885	0.217098435	-0.620388615	-0.605856738	-0.732643144	-0.680487748	-2.012245091	-0.879943018	0.040458049	-0.819004102	-1.833177734	-1.253618538
VNG6320C	-0.787441513	-0.637544751	-0.061425991	-0.972990738	-1.019452367	-0.928222052	0.650145997	1.19811878	1.367356496	-0.985752457	-1.231757687	-1.030897328
VNG6321H	-0.049635465	0.121479102	0.916621717	0.434740282	0.883875254	0.200988503	1.369924176	1.173727128	0.560795407	0.044321152	0.012169996	0.478155277
VNG6322H	1.79168642	-0.496852359	0.237696772	2.136277928	1.29151886	0.317920028	2.438916563	0.261564749	-0.494311739	1.649560619	0.449106685	0.14263616
VNG6323H	1.476060069	1.504303126	1.440811838	1.246658734	0.826550711	0.965836588	-0.518676811	-0.104648165	-0.780649921	1.535470438	1.092344353	1.101944764
VNG6325H	0.956132303	0.015825281	1.202411981	0.543837618	0.547959627	0.848765889	1.845317719	1.441131647	0.566389853	0.503043058	1.012136988	-0.796822174
VNG6326G	-0.640900242	-0.988902602	-0.35050304	0.08439983	-0.641693319	0.13189277	0.321497215	-0.967025286	-1.647143464	-0.958996637	-0.937552339	0.492892496
VNG6327H	1.250143176	0.927417715	0.570854358	0.610522039	-0.106619167	0.828333615	1.132639474	1.106237174	1.137323926	0.60360014	0.361593431	0.134416844
VNG6329H	1.503913418	1.126844053	1.303469037	1.454494015	0.90911589	0.317723976	-1.452195907	-0.374922506	-0.499895896	1.131234309	0.173567746	0.189748565
VNG6330H	1.324257867	1.019820329	1.225246629	1.201965168	1.11390065	0.931098025	0.260306469	0.445652379	0.596635615	0.34396546	0.900157088	-0.348551599
VNG6332H	-0.746104631	-0.483618957	-0.350443974	-0.467991481	0.269516838	-0.328076185	-0.289632954	-0.339883313	-0.692522523	-0.618446602	0.219842222	-0.230881462
VNG6334H	0.442556921	0.810457794	0.60000404	-0.048504662	0.037092846	0.69996431	0.169142476	0.299227604	0.430679223	-0.385917666	0.427058466	0.29303709
VNG6335H	0.231803161	0.395600823	0.237008149	0.731100902	0.441407776	-0.031304954	0.260306469	0.652475676	0.255156415	-0.338249102	-0.375331909	-0.373967742
VNG6337G	1.49516605	0.910417361	0.258347	0.776058011	0.082909166	0.423097071	0.63412916	0.107421513	0.482335245	0.269701249	-0.116869257	-0.499487376
VNG6339H	-0.822682025	-0.021201352	0.932999478	1.053821068	0.325299967	0.206133708	0.977295507	0.474975831	0.106680137	-0.79945576	0.437652107	0.039865046
VNG6340H	0.571091754	0.318502002	1.008328036	0.148155236	0.105500072	0.373527739	0.994956615	0.759953089	0.738762872	-0.640282819	-0.425768544	-0.213846723
VNG6343H	1.090025592	0.213933178	0.741086827	-0.366658768	0.66036025	0.697192293	1.266392438	0.955323532	-0.117342611	-0.167088554	-0.634595009	-0.138145292
VNG6344H	1.30078428	1.241861327	1.118511274	0.638455357	0.554431791	0.441578795	2.852861092	0.949300372	1.190687041	0.339295569	1.002117604	0.113863262
VNG6346H	0.056701683	0.130872379	0.140579923	0.714796364	-0.046397256	0.126139078	0.889967131	0.075292519	0.405053133	-1.440605342	-0.97259241	-0.373789688
VNG6347H	0.408620707	-0.314078782	0.470627076	-0.024855586	0.34636978	-0.571301789	1.166280965	0.531254708	-0.765439661	-1.813137782	-0.711245531	-0.906704862
VNG6348H	0.647358137	0.651192089	0.824336102	0.503204231	1.14944908	0.492081783	1.757361845	1.590408801	0.817671535	-1.870071199	0.21633359	0.057665262
VNG6349C	-0.110080225	1.021074654	0.555430307	0.130849173	0.387195933	0.780816135	0.636787251	0.894820119	0.429281193	0.125805834	0.816733177	-0.42969956
VNG6351G	1.796427561	1.191428913	0.363624856	1.382268522	-0.796003153	-0.786114429	-1.179242669	-1.46241836	-1.695760663	-2.248030933	-2.075156195	-1.857527746
VNG6353H	-1.090482737	-0.195424252	-0.00234462	-0.352725025	-0.376157366	-0.645728854	1.149297629	-0.899763452	-1.090152057	-1.350905724	-0.849120996	-1.264847708
